 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,190,2,2,140,396,70,70,70.0,0.0,198,198,198.0,0.0,2821052.63157895,21052.6315789474,63.3333333333,104.5003987233,184,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10526.3157894737,10526.3157894737,70,198,121.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,151.5,70.0,198.0,40,0,0,0,0,0,0,2,140,2,396,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65406127,14,13,3070,1147,1252,0,219.2857143,456.7214988,480,0,88.23076923,179.0940879,64.47408207,0.412805363,2515620.269,4260966.294,10000000,4,65400000,5031240.538,5002907.564,10100000,161,65300000,5442098.417,5010183.424,10100000,4,0,0,0,0,292,344,0.214047225,0.198758138,0,1252,150.6071429,346.192126,119848.9881,0,0,0,1,0,0,0,0,0,156.1851852,219.2857143,88.23076923,292,0,0,0,0,0,0,14,3070,13,1147,8192,135,10,20,159877.3333,144686.4042,455217,100588,9991872.667,19778.78843,10000000,9951506,BENIGN
80,72160822,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,161.5419514,0.180153158,6013401.833,19300000.0,67300000,1,71200000,10200000.0,25300000.0,67300000,1,1022793,255698.25,502329.6921,1009136,191,0,0,0,0,172,112,0.110863482,0.069289676,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3799915.0,0.0,3799915,3799915,67300000.0,0.0,67300000,67300000,DDoS
53,340,2,2,80,294,40,40,40.0,0.0,147,147,147.0,0.0,1100000.0,11764.70588,113.3333333,194.5670407,338,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,5882.352941,5882.352941,40,147,82.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,103.5,40.0,147.0,64,0,0,0,0,0,0,2,80,2,294,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23414,1,1,95,177,95,95,95.0,0.0,177,177,177.0,0.0,11616.98129,85.4189801,23414.0,0.0,23414,23414,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.70949005,42.70949005,95,177,122.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,183.5,95.0,177.0,32,0,0,0,0,0,0,1,95,1,177,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,5878198,7,4,635,159,517,0,90.71428571,190.7072051,159,0,39.75,79.5,135.0754092,1.871321789,587819.8,1816356.325,5756941,4,5878198,979699.6667,2371329.627,5820098,4,95155,31718.33333,31553.79249,63532,431,0,0,0,0,232,136,1.190841139,0.680480651,0,517,66.16666667,150.3219777,22596.69697,0,0,0,1,0,0,0,0,0,72.18181818,90.71428571,39.75,232,0,0,0,0,0,0,7,635,4,159,29200,939,3,32,121253.0,0.0,121253,121253,5756941.0,0.0,5756941,5756941,BENIGN
389,213,2,2,186,330,93,93,93.0,0.0,165,165,165.0,0.0,2422535.211,18779.34272,71.0,38.97435054,116,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,9389.671362,9389.671362,93,165,121.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,152.25,93.0,165.0,40,0,0,0,0,0,0,2,186,2,330,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57807,37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.324324324,54054.0540540541,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.027027027,27027.027027027,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5704694,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.103530882,0.701176961,1901564.667,3280313.363,5689334,40,5704694,2852347.0,4012105.492,5689334,15360,0,0.0,0.0,0,0,0,0,0,0,80,32,0.52588272,0.17529424,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,80,0,0,0,0,0,0,3,12,1,0,29200,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,4500000.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,60,0,750000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,0,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,267516,1,1,44,188,44,44,44.0,0.0,188,188,188.0,0.0,867.2378475,7.47618834,267516.0,0.0,267516,267516,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,3.73809417,3.73809417,44,188,92.0,83.13843876,6912.0,0,0,0,0,0,0,0,0,1,138.0,44.0,188.0,40,0,0,0,0,0,0,1,44,1,188,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,51247,1,1,57,138,57,57,57.0,0.0,138,138,138.0,0.0,3805.100786,39.02667473,51247.0,0.0,51247,51247,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.51333737,19.51333737,57,138,84.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,126.0,57.0,138.0,32,0,0,0,0,0,0,1,57,1,138,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1601392,2,2,99,258,56,43,49.5,9.192388155,174,84,129.0,63.63961031,222.93105,2.497826891,533797.3333,798793.7667,1455527,43229,1558163,1558163.0,0.0,1558163,1558163,1498756,1498756.0,0.0,1498756,1498756,0,0,0,0,72,64,1.248913445,1.248913445,43,174,80.0,55.14979601,3041.5,0,0,0,0,0,0,0,0,1,100.0,49.5,129.0,72,0,0,0,0,0,0,2,99,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50293,2045641,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,17.59839581,2.933065968,409128.2,903519.0607,2025357,2,0,0.0,0.0,0,0,2039951,509987.75,1010269.567,2025357,2,0,0,0,0,20,100,0.488844328,2.44422164,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
52363,1649,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,3638.56883,1212.856277,1649.0,0.0,1649,1649,1649,1649.0,0.0,1649,1649,0,0.0,0.0,0,0,0,0,0,0,52,0,1212.856277,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
163,51,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,19607.84314,19607.84314,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,53258,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,225.3182620451,56.3295655113,26629.0,37653.4360981837,53254,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,32,37.5530436742,18.7765218371,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,61,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,137220,4,2,220,452,55,55,55.0,0.0,226,226,226.0,0.0,4897.2453,43.72540446,27444.0,50424.52426,116161,3,21055,7018.333333,12150.04775,21048,3,4,4.0,0.0,4,4,0,0,0,0,160,40,29.15026964,14.57513482,55,226,103.8571429,83.43945624,6962.142857,0,0,0,0,0,0,0,0,0,121.1666667,55.0,226.0,160,0,0,0,0,0,0,4,220,2,452,-1,-1,3,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53584,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,123,342,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,142857.1429,23809.52381,84.0,0.0,84,84,84,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0,0,0,40,0,23809.52381,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95120,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.0260723297,95120.0,0.0,95120,95120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.5130361648,10.5130361648,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5847640,9,6,377,5005,190,0,41.88888889,68.30527879,1821,0,834.1666667,833.1670701,920.3712951,2.565137389,417688.5714,1437732.522,5410489,3,5847640,730955.0,1891805.648,5410489,3,275626,55125.2,76774.23598,164585,50,0,0,0,0,192,132,1.539082433,1.026054956,0,1821,336.375,626.5560762,392572.5167,0,0,0,1,0,0,0,0,0,358.8,41.88888889,834.1666667,192,0,0,0,0,0,0,9,377,6,5005,8192,237,8,20,437148.0,0.0,437148,437148,5410489.0,0.0,5410489,5410489,BENIGN
53,178,2,2,58,166,29,29,29.0,0.0,83,83,83.0,0.0,1258426.966,22471.91011,59.33333333,97.57731977,172,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,40,40,11235.95506,11235.95506,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29.0,83.0,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,848,2,2,70,174,35,35,35.0,0.0,87,87,87.0,0.0,287735.8491,4716.981132,282.6666667,483.531109,841,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,2358.490566,2358.490566,35,87,55.8,28.48157299,811.2,0,0,0,0,0,0,0,0,1,69.75,35.0,87.0,40,0,0,0,0,0,0,2,70,2,174,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9575,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,62463,2,2,78,218,39,39,39.0,0.0,109,109,109.0,0.0,4738.805373,64.03791044,20821.0,36059.56578,62459,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,32.01895522,32.01895522,39,109,67.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,83.75,39.0,109.0,64,0,0,0,0,0,0,2,78,2,218,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,336,2,2,72,202,36,36,36.0,0.0,101,101,101.0,0.0,815476.190476191,11904.7619047619,112.0,192.2576396401,334,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,5952.380952381,5952.380952381,36,101,62.0,35.6019662378,1267.5,0,0,0,0,0,0,0,0,1,77.5,36.0,101.0,40,0,0,0,0,0,0,2,72,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5503652,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.180370416,0.726790139,1834550.667,2988001.611,5282435,47,5503652,2751826.0,3578821.569,5282435,221217,0,0.0,0.0,0,0,0,0,0,0,72,32,0.545092604,0.181697535,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,4380,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42082,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,277435,22,23,971,27943,291,0,44.13636364,77.50839921,2920,0,1214.913043,929.1573364,104219.0063,162.200155,6305.340909,13326.08883,54633,1,277435,13211.19048,20215.47581,72875,3,251934,11451.54545,25924.6481,94791,1,0,0,0,0,452,472,79.29785355,82.90230144,0,2920,628.5652174,881.1145632,776362.8734,0,0,0,1,0,0,0,0,1,642.5333333,44.13636364,1214.913043,452,0,0,0,0,0,0,22,971,23,27943,8192,1013,21,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,202210,11,7,2622,479,1448,0,238.3636364,485.2795633,341,0,68.42857143,130.7336442,15335.54226,89.01636912,11894.70588,18127.76552,39833,43,202210,20221.0,28026.74978,78909,48,162339,27056.5,19230.78953,39833,570,0,0,0,0,364,232,54.39889224,34.61747688,0,1448,163.2105263,380.7274585,144953.3977,0,0,0,1,0,0,0,0,0,172.2777778,238.3636364,68.42857143,364,0,0,0,0,0,0,11,2622,7,479,65535,1120,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,71588,1,1,52,175,52,52,52.0,0.0,175,175,175.0,0.0,3170.9225009778,27.9376431804,71588.0,0.0,71588,71588,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,13.9688215902,13.9688215902,52,175,93.0,71.0140831103,5043.0,0,0,0,0,0,0,0,0,1,139.5,52.0,175.0,40,0,0,0,0,0,0,1,52,1,175,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,70363054,11,11,432,1963,432,0,39.27272727,130.2529009,1963,0,178.4545455,591.8667694,34.03774941,0.312664086,3350621.619,4832277.956,10000000,5,70300000,7032624.0,4841835.717,10000000,118,70300000,7033869.8,4845136.855,10000000,764,0,0,0,0,360,360,0.156332043,0.156332043,0,1963,104.1304348,415.0903849,172300.0277,0,0,0,1,0,0,0,0,1,108.8636364,39.27272727,178.4545455,360,0,0,0,0,0,0,11,432,11,1963,29200,939,1,32,26822.0,9575.97445,48537,23025,10000000.0,10219.11003,10000000,9997661,BENIGN
53,1245,2,2,74,590,37,37,37.0,0.0,295,295,295.0,0.0,533333.3333,3212.851406,415.0,713.6049327,1239,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,80,80,1606.425703,1606.425703,37,295,140.2,141.3124198,19969.2,0,0,0,0,0,0,0,0,1,175.25,37.0,295.0,80,0,0,0,0,0,0,2,74,2,590,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60454,1,1,46,135,46,46,46.0,0.0,135,135,135.0,0.0,2994.011976,33.08300526,60454.0,0.0,60454,60454,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.54150263,16.54150263,46,135,75.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,113.5,46.0,135.0,32,0,0,0,0,0,0,1,46,1,135,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,388,1,1,70,152,70,70,70.0,0.0,152,152,152.0,0.0,572164.948453608,5154.6391752577,388.0,0.0,388,388,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2577.3195876289,2577.3195876289,70,152,97.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,146.0,70.0,152.0,32,0,0,0,0,0,0,1,70,1,152,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,984,9,5,658,3070,314,0,73.11111111,136.5946965,1532,0,614.0,838.0190929,3788617.886,14227.64228,75.69230769,196.6669709,727,1,984,123.0,268.9328116,786,1,939,234.75,371.3635909,789,5,0,0,0,0,204,124,9146.341463,5081.300813,0,1532,248.5333333,532.1736917,283208.8381,0,0,0,1,0,0,0,0,0,266.2857143,73.11111111,614.0,204,0,0,0,0,0,0,9,658,5,3070,8192,2053,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
13783,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,80731560,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,144.3921064,0.148640755,7339232.727,21700000.0,72300000,12,80400000,11500000.0,27000000.0,72300000,12,366915,122305.0,185932.6106,336290,188,0,0,0,0,172,92,0.099093836,0.049546918,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1773.0,0.0,1773,1773,40200000.0,45400000.0,72300000,8092914,DDoS
80,85151094,9,6,313,11595,313,0,34.77777778,104.3333333,4344,0,1932.5,1754.831473,139.8455315,0.176157455,6082221.0,22700000.0,85000000,0,85000000,10600000.0,30100000.0,85000000,0,148443,29688.6,59238.89237,135185,16,0,0,0,0,296,200,0.105694473,0.070462982,0,4344,744.25,1391.400853,1935996.333,0,0,0,0,1,0,0,0,0,793.8666667,34.77777778,1932.5,296,0,0,0,0,0,0,9,313,6,11595,251,235,1,32,1048.0,0.0,1048,1048,85000000.0,0.0,85000000,85000000,DoS Hulk
53,169447,4,2,148,286,37,37,37.0,0.0,143,143,143.0,0.0,2561.272846,35.40930202,33889.4,58333.58871,134714,1,34730,11576.66667,20047.04478,34725,1,3,3.0,0.0,3,3,0,0,0,0,80,40,23.60620135,11.80310067,37,143,67.28571429,51.72270387,2675.238095,0,0,0,0,0,0,0,0,0,78.5,37.0,143.0,80,0,0,0,0,0,0,4,148,2,286,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6723569,6,0,4,0,1,0,0.666666667,0.516397779,0,0,0.0,0.0,0.594922131,0.892383197,1344713.8,1246486.732,3494418,233889,6723569,1344713.8,1246486.732,3494418,233889,0,0.0,0.0,0,0,0,0,0,0,120,0,0.892383197,0.0,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,1,0,0,0,0.666666667,0.666666667,0.0,120,0,0,0,0,0,0,6,4,0,0,65335,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5961,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8637537,5,7,1396,924,939,0,279.2,415.3476857,500,0,132.0,211.4860121,268.5950868,1.389284932,785230.6364,2557017.937,8494770,3,142767,35691.75,28271.36141,69204,140,8602991,1433831.833,3459275.111,8494837,3,0,0,0,0,112,148,0.578868721,0.81041621,0,939,178.4615385,296.6638433,88009.4359,0,0,0,1,0,0,0,0,1,193.3333333,279.2,132.0,112,0,0,0,0,0,0,5,1396,7,924,8192,0,4,20,142767.0,0.0,142767,142767,8494770.0,0.0,8494770,8494770,BENIGN
443,5501783,8,4,379,4369,198,0,47.375,73.901358,2651,0,1092.25,1218.458692,862.9929606,2.181111105,500162.0909,1609135.34,5351633,2,5501783,785969.0,2013416.842,5351633,49,77190,25730.0,25617.87007,51427,192,0,0,0,0,172,92,1.45407407,0.727037035,0,2651,365.2307692,793.0970048,629002.859,0,0,0,1,0,0,0,0,0,395.6666667,47.375,1092.25,172,0,0,0,0,0,0,8,379,4,4369,8192,60,7,20,150101.0,0.0,150101,150101,5351633.0,0.0,5351633,5351633,BENIGN
80,99347851,8,4,56,11601,20,0,7.0,5.656854249,10135,0,2900.25,4871.82583,117.3352003,0.120787716,9031622.818,26500000.0,88500000,1,98200000,14000000.0,33000000.0,88500000,1,1145095,381698.3333,657382.6435,1140775,185,0,0,0,0,172,92,0.080525144,0.040262572,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1014.0,0.0,1014,1014,49100000.0,55700000.0,88500000,9730732,DDoS
53,48402,2,2,66,202,33,33,33.0,0.0,101,101,101.0,0.0,5536.961283,82.64121317,16134.0,27938.84556,48395,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,41.32060659,41.32060659,33,101,60.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,75.25,33.0,101.0,40,0,0,0,0,0,0,2,66,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8022,70,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14285.71429,14285.71429,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,35579838,4,4,134,422,34,33,33.5,0.577350269,125,86,105.5,22.5166605,15.62682776,0.224846443,5082834.0,13400000.0,35500000,3,35500000,11800000.0,20500000.0,35500000,3,35500000,11800000.0,20500000.0,35500000,3,0,0,0,0,128,128,0.112423221,0.112423221,33,125,65.55555556,40.32713451,1626.277778,0,0,0,0,0,0,0,0,1,73.75,33.5,105.5,128,0,0,0,0,0,0,4,134,4,422,-1,-1,3,32,31188.0,0.0,31188,31188,35500000.0,0.0,35500000,35500000,BENIGN
53,135341,2,2,84,394,42,42,42.0,0.0,197,197,197.0,0.0,3531.819626,29.55497595,45113.66667,78095.8649,135291,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,80,64,14.77748797,14.77748797,42,197,104.0,84.89699641,7207.5,0,0,0,0,0,0,0,0,1,130.0,42.0,197.0,80,0,0,0,0,0,0,2,84,2,394,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1045,9,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1333333.333,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,2053,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2717,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
