Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,6,369995,22,20,1944,2665.0,640,0,88.36363636360001,137.8690011274,976,0,133.25,268.7712537496,12456,113,9024.2682926829,21431.1202110673,116263.0,2.0,369848.0,17611.8095238095,31240.675717114504,116263.0,421.0,369990.0,19473.1578947368,39358.4017633157,154449.0,8.0,0,0,0,0,712,648,59.4602629765,54.0547845241,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,0,109.7380952381,88.36363636360001,133.25,0,0,0,0,0,0,22,1944,20,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Bruteforce
3389,6,6791946,10,7,1148,1581.0,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,401,2,424496.625,872393.078520294,3543436.0,110.0,6791946.0,754660.666666667,1115168.19382481,3543436.0,194.0,6456750.0,1076125.0,1459688.56319024,4016818.0,336071.0,0,0,0,0,212,152,1.4723320827000002,1.0306324579,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,5952284,8,6,386,3702.0,229,0,48.25,85.06594081,1460,0,617.0,681.2056958,686,2,457868.0,1371435.8069999998,4967063.0,0.0,5952284.0,850326.2857,1836670.636,4967063.0,17.0,865205.0,173041.0,362368.8114,820334.0,0.0,0,0,0,0,172,132,1.344021891,1.008016419,0,1460,272.53333330000004,504.2322122,254250.1238,0,0,1,1,0,0,0,1,0,292.0,48.25,617.0,0,0,0,0,0,0,8,386,6,3702,8192,946,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20380,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,98,20380.0,0.0,20380.0,20380.0,20380.0,20380.0,0.0,20380.0,20380.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,98.13542689,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-Hulk
80,6,5694095,4,4,97,232.0,97,0,24.25,48.5,232,0,58.0,116.0,57,1,813442.142857143,2124907.88974083,5632003.0,38.0,62092.0,20697.3333333333,35533.6091796673,61728.0,156.0,5693925.0,1897975.0,3286867.78451051,5693323.0,256.0,0,0,0,0,92,92,0.7024821328,0.7024821328,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49934,6,26,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,76923,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,38461.5384615385,38461.5384615385,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,115637871,23,20,998,9000.0,389,0,43.3913043478,110.5789471704,1380,0,450.0,637.7292776555,86,0,2753282.64285714,4449322.69758523,10069511.0,7.0,115637871.0,5256266.86363636,5017978.83400592,10100575.0,49.0,111535536.0,5870291.36842105,5092251.51356673,10101521.0,19.0,0,0,0,0,472,408,0.1988967784,0.1729537203,0,1380,227.2272727273,477.8286578007,228320.226215645,0,0,0,1,0,0,0,0,0,232.511627907,43.3913043478,450.0,0,0,0,0,0,0,23,998,20,9000,8192,64129,15,20,79182.8181818182,158716.690492096,557731.0,31035.0,10060503.6363636,27293.6245899028,10069511.0,9978234.0,Benign
500,17,89479579,6,0,3000,0.0,500,500,500.0,0.0,0,0,0.0,0.0,33,0,17895915.8,15345139.5896585,41990250.0,4000247.0,89479579.0,17895915.8,15345139.5896585,41990250.0,4000247.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0.0670544058,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333001,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000247.0,0.0,4000247.0,4000247.0,21369833.0,15281047.3229129,41990250.0,7200363.0,Benign
53,17,264,1,1,42,58.0,42,42,42.0,0.0,58,58,58.0,0.0,378787,7575,264.0,0.0,264.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3787.8787878788,3787.8787878788,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49670,6,86288789,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86288789.0,0.0,86288789.0,86288789.0,86288789.0,86288789.0,0.0,86288789.0,86288789.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.023177982,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62560,-1,0,20,0.0,0.0,0.0,0.0,86288789.0,0.0,86288789.0,86288789.0,Benign
80,6,1976,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1012,1976.0,0.0,1976.0,1976.0,1976.0,1976.0,0.0,1976.0,1976.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1012.145749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
443,6,53139620,5,1,123,46.0,46,0,24.6,23.2765976895,46,46,46.0,0.0,3,0,10627924.0,23677575.192536604,52983595.0,25.0,53139620.0,13284905.0,26465895.056698103,52983595.0,25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,100,20,0.094091753,0.0188183506,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,255,230,2,20,155781.0,0.0,155781.0,155781.0,52983595.0,0.0,52983595.0,52983595.0,Benign
36764,6,32,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,62500,32.0,0.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,62500.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,4336495,14,8,1438,1731.0,725,0,102.7142857143,191.221751487,1179,0,216.375,405.4647906151,730,5,206499.761904762,294557.033611643,937712.0,54.0,4336495.0,333576.53846153803,389885.068835808,1255528.0,35801.0,4224965.0,603566.428571429,455405.231526406,1171571.0,125811.0,0,0,0,0,292,172,3.2284137304,1.844807846,0,1179,137.7826086957,278.9413357226,77808.26877470361,0,0,1,1,0,0,0,1,0,144.04545454549998,102.7142857143,216.375,0,0,0,0,0,0,14,1438,8,1731,8192,62647,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,560,3,0,77,0.0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,137500,5357,280.0,369.1097397794,541.0,19.0,560.0,280.0,369.1097397794,541.0,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,5357.1428571429,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50729,6,44,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,45454,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,22727.2727272727,22727.2727272727,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,126,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,1741,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1148,1741.0,0.0,1741.0,1741.0,1741.0,1741.0,0.0,1741.0,1741.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1148.765078,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
80,6,558,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,3584,558.0,0.0,558.0,558.0,558.0,558.0,0.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3584.229391,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDOS attack-HOIC
50418,6,135,3,0,31,0.0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,229629,22222,67.5,95.45941546,135.0,0.0,135.0,67.5,95.45941546,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,22222.22222,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,63,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,3921992,13,7,1389,392.0,682,0,106.8461538,195.1485956,291,0,56.0,105.3976597,454,5,206420.6316,292781.7748,953198.0,48.0,3921992.0,326832.6667,372655.0078,1179218.0,21864.0,3844265.0,640710.8333,462261.3097,1324917.0,130073.0,0,0,0,0,272,152,3.314642151,1.784807312,0,682,84.80952381,164.7669928,27148.1619,0,0,1,1,0,0,0,1,0,89.05,106.8461538,56.0,0,0,0,0,0,0,13,1389,7,392,8192,62649,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
55620,6,4227005,4,5,935,334.0,935,0,233.75,467.5,334,0,66.8,149.3693409,300,2,528375.625,1464533.4330000002,4152612.0,5.0,4209635.0,1403211.667,2381204.112,4152617.0,1849.0,74393.0,18598.25,34139.46189,69785.0,284.0,0,0,0,0,136,168,0.946296491,1.182870614,0,935,126.9,302.7182225,91638.32222,0,0,0,0,1,0,0,0,1,141.0,233.75,66.8,0,0,0,0,0,0,4,935,5,334,219,225,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,447,1,1,40,56.0,40,40,40.0,0.0,56,56,56.0,0.0,214765,4474,447.0,0.0,447.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2237.136465,2237.136465,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,315,1,1,55,71.0,55,55,55.0,0.0,71,71,71.0,0.0,400000,6349,315.0,0.0,315.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3174.6031746031704,3174.6031746031704,55,71,60.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,0,0,0,0,0,0,1,55,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,4623067,10,7,1128,1581.0,661,0,112.8,205.1388689536,1173,0,225.8571428571,430.0986044197,585,3,288941.6875,488901.299895281,1852158.0,4.0,4623067.0,513674.111111111,606416.567194005,1852158.0,4.0,4487945.0,747990.833333333,810401.246051958,2225503.0,136989.0,0,0,0,0,212,152,2.1630662069,1.5141463448,0,1173,150.5,303.4372209516,92074.1470588235,0,0,0,1,0,0,0,0,0,159.3529411765,112.8,225.8571428571,0,0,0,0,0,0,10,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2708,6,86150663,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86150663.0,0.0,86150663.0,86150663.0,86150663.0,86150663.0,0.0,86150663.0,86150663.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0232151435,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62558,-1,0,20,0.0,0.0,0.0,0.0,86150663.0,0.0,86150663.0,86150663.0,Benign
50337,6,15,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,133333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66666.6666666667,66666.6666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,127,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
11996,6,86105262,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,86105262.0,0.0,86105262.0,86105262.0,86105262.0,86105262.0,0.0,86105262.0,86105262.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0232273842,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62565,-1,0,20,0.0,0.0,0.0,0.0,86105262.0,0.0,86105262.0,86105262.0,Benign
80,6,59106,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,33,59106.0,0.0,59106.0,59106.0,59106.0,59106.0,0.0,59106.0,59106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,33.83751227,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-Hulk
443,6,936,3,0,77,0.0,46,0,25.6666666667,23.459184413200003,0,0,0.0,0.0,82264,3205,468.0,637.8103166303,919.0,17.0,936.0,468.0,637.8103166303,919.0,17.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,3205.1282051282,0.0,0,46,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,63767,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,277,1,1,50,66.0,50,50,50.0,0.0,66,66,66.0,0.0,418772,7220,277.0,0.0,277.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3610.1083032491,3610.1083032491,50,66,55.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,0,0,0,0,0,0,1,50,1,66,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,117427941,17,23,1369,7509.0,437,0,80.5294117647,120.9039482642,1460,0,326.4782608696,567.5704897804,75,0,3010972.84615385,13059488.4802612,58556630.0,1.0,117427941.0,7339246.3125,19954383.3212222,58556630.0,36.0,117350262.0,5334102.81818182,17209626.485035997,58573542.0,1.0,0,0,0,0,352,472,0.1447696336999999,0.1958647985,0,1460,216.5365853659,446.1008909182,199006.004878049,0,0,0,1,0,0,0,0,1,221.95,80.5294117647,326.4782608696,0,0,0,0,0,0,17,1369,23,7509,8192,1021,9,20,218178.0,198411.33437382,358476.0,77880.0,58456954.5,140962.443936319,58556630.0,58357279.0,Benign
53,17,2685,1,1,32,266.0,32,32,32.0,0.0,266,266,266.0,0.0,110986,744,2685.0,0.0,2685.0,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,372.4394785847,372.4394785847,32,266,110.0,135.0999629904,18252.0,0,0,0,0,0,0,0,0,1,165.0,32.0,266.0,0,0,0,0,0,0,1,32,1,266,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52692,6,4183514,5,3,935,371.0,935,0,187.0,418.1447118,371,0,123.6666667,214.1969499,312,1,597644.8571,1552623.351,4118564.0,4.0,4183514.0,1045878.5,2048569.387,4118571.0,44.0,50115.0,25057.5,6906.311932,29941.0,20174.0,0,0,0,0,168,104,1.195167508,0.717100505,0,935,145.11111110000002,320.6148174,102793.8611,0,0,0,0,1,0,0,0,0,163.25,187.0,123.6666667,0,0,0,0,0,0,5,935,3,371,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
62653,6,14976,5,2,935,289.0,935,0,187.0,418.1447118,289,0,144.5,204.3538598,81730,467,2496.0,5837.961048,14410.0,5.0,14976.0,3744.0,7305.465853,14701.0,5.0,14410.0,14410.0,0.0,14410.0,14410.0,0,0,0,0,124,40,333.8675214,133.5470085,0,935,153.0,331.7645465,110067.7143,0,0,1,1,0,0,0,1,0,174.8571429,187.0,144.5,0,0,0,0,0,0,5,935,2,289,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,250,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,8000,250.0,0.0,250.0,250.0,250.0,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,8000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
139,6,367,3,2,168,5.0,168,0,56.0,96.9948452239,5,0,2.5,3.5355339059,471389,13623,91.75,111.6732585119,256.0,13.0,354.0,177.0,156.9777054234,288.0,66.0,335.0,335.0,0.0,335.0,335.0,0,0,0,0,72,52,8174.3869209809,5449.591280654,0,168,28.8333333333,68.20679340550001,4652.1666666667,0,0,1,1,0,0,0,1,0,34.6,56.0,2.5,0,0,0,0,0,0,3,168,2,5,8192,280,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
60958,6,2899,5,2,935,288.0,935,0,187.0,418.1447118,288,0,144.0,203.646753,421869,2414,483.1666667,866.1084035,2218.0,6.0,2899.0,724.75,1292.745496,2659.0,6.0,433.0,433.0,0.0,433.0,433.0,0,0,0,0,124,40,1724.732666,689.8930666,0,935,152.875,331.7061684,110028.9821,0,0,1,1,0,0,0,1,0,174.71428569999998,187.0,144.0,0,0,0,0,0,0,5,935,2,288,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,117348294,24,32,857,29114.0,210,0,35.70833333,66.48600975,1430,0,909.8125,664.218456,255,0,2133605.345,11000000.0,58400000.0,1.0,117000000.0,5102099.739,16800000.0,58500000.0,34.0,117000000.0,3780740.0,14600000.0,58500000.0,1.0,0,0,0,0,492,652,0.204519377,0.272692503,0,1430,525.8070175,661.9554484,438185.0157,0,0,0,1,0,0,0,0,1,535.1964286,35.70833333,909.8125,0,0,0,0,0,0,24,857,32,29114,8192,180,8,20,392904.0,335508.0255,630144.0,155664.0,58200000.0,222035.0648,58400000.0,58000000.0,Benign
53,17,1988,1,1,36,107.0,36,36,36.0,0.0,107,107,107.0,0.0,71931,1006,1988.0,0.0,1988.0,1988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,503.0181087,503.0181087,36,107,59.66666667,40.99186911,1680.3333329999998,0,0,0,0,0,0,0,0,1,89.5,36.0,107.0,0,0,0,0,0,0,1,36,1,107,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,96381,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,31,48190.5,9962.42744,55235.0,41146.0,96381.0,48190.5,9962.42744,55235.0,41146.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,31.12646683,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-Hulk
53,17,1360,1,1,47,175.0,47,47,47.0,0.0,175,175,175.0,0.0,163235,1470,1360.0,0.0,1360.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,735.2941176471,735.2941176471,47,175,89.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,0,0,0,0,0,0,1,47,1,175,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,6006321,9,7,351,5551.0,194,0,39.0,71.40028011,1460,0,793.0,676.2156954,982,2,400421.4,1519102.666,5891426.0,8.0,6006321.0,750790.125,2077256.843,5891426.0,14.0,46963.0,7827.166667,10497.59564,24013.0,15.0,0,0,0,0,192,152,1.4984214130000002,1.165438877,0,1460,347.1764706,567.3946197,321936.6544,0,0,1,1,0,0,0,1,0,368.875,39.0,793.0,0,0,0,0,0,0,9,351,7,5551,8192,946,3,20,114881.0,0.0,114881.0,114881.0,5891426.0,0.0,5891426.0,5891426.0,Benign
50358,6,4732,5,2,935,314.0,935,0,187.0,418.1447118,314,0,157.0,222.0315293,263947,1479,788.6666667000001,1675.09351,4200.0,3.0,4732.0,1183.0,2208.995699,4494.0,3.0,4200.0,4200.0,0.0,4200.0,4200.0,0,0,0,0,124,40,1056.635672,422.6542688,0,935,156.125,333.34256830000004,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187.0,157.0,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
22,6,7,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,285714,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,142857.14285714302,142857.14285714302,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Bruteforce
3389,6,2332669,9,7,1144,1581.0,677,0,127.1111111111,218.5088353159,1173,0,225.8571428571,430.0986044197,1168,6,155511.26666666698,250489.904501293,953164.0,2.0,2332669.0,291583.625,377785.346867745,1171345.0,2.0,2176920.0,362820.0,302432.364065753,953164.0,154561.0,0,0,0,0,192,152,3.8582413536,3.0008543861000003,0,1173,160.2941176471,312.0067636899,97348.22058823529,0,0,0,1,0,0,0,0,0,170.3125,127.1111111111,225.8571428571,0,0,0,0,0,0,9,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,1007,1,1,39,100.0,39,39,39.0,0.0,100,100,100.0,0.0,138033,1986,1007.0,0.0,1007.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,993.0486593843,993.0486593843,39,100,59.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,89.0,39.0,100.0,0,0,0,0,0,0,1,39,1,100,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,1579,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1266,1579.0,0.0,1579.0,1579.0,1579.0,1579.0,0.0,1579.0,1579.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,1266.624446,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS attacks-Hulk
53,17,301,1,1,35,51.0,35,35,35.0,0.0,51,51,51.0,0.0,285714,6644,301.0,0.0,301.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3322.2591362126,3322.2591362126,35,51,40.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,35,1,51,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,813064,3,4,20,964.0,20,0,6.666666667,11.54700538,964,0,241.0,482.0,1210,8,135510.6667,331725.2787,812642.0,4.0,392.0,196.0,229.1025971,358.0,34.0,813060.0,271020.0,469058.4477,812642.0,24.0,0,0,0,0,72,92,3.689746441,4.919661921,0,964,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
